market,code,name,signal,entry_price,close,high,n_high,n_high_ratio,atr,low,n_low,last_close
KR,00104K,CJ4우(전환),탈락,,125700.0,126500.0,126500.0,1.0,5420.0,123300.0,122200.0,125900.0
KR,025540,한국단자,청산,,54800.0,55400.0,57900.0,0.9568,2330.0,54100.0,54200.0,
KR,019170,신풍제약,탈락,,10410.0,12050.0,10930.0,1.1025,1074.0,10330.0,8780.0,
KR,005810,풍산홀딩스,청산,,37750.0,38700.0,39000.0,0.9923,1215.0,37650.0,37750.0,37850.0
KR,284740,쿠쿠홈시스,탈락,,23750.0,24050.0,24200.0,0.9938,795.0,23550.0,22600.0,
KR,009410,태영건설,탈락,,1709.0,1745.0,1760.0,0.9915,58.0,1665.0,1620.0,
KR,003545,대신증권우,청산,,20500.0,20600.0,20500.0,1.0049,381.0,20050.0,20100.0,
KR,001500,현대차증권,청산,,7970.0,8010.0,8120.0,0.9865,251.0,7860.0,7900.0,
KR,034310,NICE,청산,,13200.0,13500.0,13640.0,0.9897,504.0,13020.0,13060.0,
KR,090435,아모레퍼시픽우,탈락,,45400.0,47300.0,47350.0,0.9989,1620.0,45950.0,44250.0,
KR,145990,삼양사,탈락,,45950.0,46000.0,45950.0,1.0011,1125.0,45350.0,44750.0,
KR,005250,녹십자홀딩스,청산,,10030.0,10090.0,10490.0,0.9619,461.0,9890.0,9900.0,
KR,005420,코스모화학,탈락,,11620.0,11710.0,11710.0,1.0,634.0,11040.0,10470.0,
KR,029460,케이씨,탈락,,41000.0,41500.0,41450.0,1.0012,2115.0,38750.0,35000.0,
KR,002240,고려제강,탈락,,17620.0,17590.0,17630.0,0.9977,571.0,17220.0,16860.0,
KR,000070,삼양홀딩스,탈락,,60400.0,61100.0,60900.0,1.0033,1600.0,59700.0,59000.0,
KR,014830,유니드,탈락,,66800.0,66700.0,66800.0,0.9985,2060.0,64700.0,62400.0,
KR,072710,농심홀딩스,탈락,,95000.0,95500.0,95600.0,0.999,2070.0,93800.0,93000.0,
KR,002030,아세아,탈락,,213000.0,216000.0,215000.0,1.0047,12360.0,206500.0,197400.0,
KR,005389,현대차3우B,청산,,188300.0,188300.0,200000.0,0.9415,5350.0,182900.0,187300.0,
KR,092230,KPX홀딩스,탈락,,103500.0,105400.0,104900.0,1.0048,4330.0,102500.0,98600.0,
KR,017900,광전자,청산,,7500.0,7740.0,8600.0,0.9,597.0,7280.0,7480.0,
KR,001200,유진투자증권,청산,,4390.0,4430.0,4460.0,0.9933,164.5,4270.0,4280.0,
KR,009900,명신산업,청산,,7970.0,8030.0,8230.0,0.9757,377.0,7680.0,7850.0,
KR,357120,코람코라이프인프라리츠,청산,,4210.0,4210.0,4345.0,0.9689,97.0,4115.0,4120.0,
KR,003030,세아제강지주,탈락,,101400.0,103600.0,103700.0,0.999,5020.0,99800.0,99300.0,
KR,016590,신대양제지,탈락,,10350.0,10380.0,10400.0,0.9981,435.0,9970.0,9830.0,
KR,016610,DB증권,탈락,,9920.0,9880.0,9950.0,0.993,340.0,9670.0,9490.0,
KR,003000,부광약품,청산,,4185.0,4235.0,4225.0,1.0024,201.5,4085.0,4100.0,
KR,344820,KCC글라스,탈락,,25150.0,25300.0,25500.0,0.9922,745.0,24650.0,24400.0,24900.0
KR,271940,일진하이솔루스,탈락,,10930.0,11400.0,11200.0,1.0179,448.0,10710.0,10520.0,
KR,001940,KISCO홀딩스,탈락,,27850.0,28500.0,28500.0,1.0,1070.0,27950.0,27650.0,28150.0
KR,029530,신도리코,탈락,,40650.0,41500.0,41900.0,0.9905,1150.0,40450.0,40300.0,
KR,015360,INVENI,청산,,14100.0,14170.0,14190.0,0.9986,261.0,13910.0,13930.0,14040.0
KR,017810,풀무원,확정,9910.0,9830.0,9900.0,9900.0,1.0,347.5,9700.0,9500.0,
KR,027410,BGF,청산,,3925.0,3970.0,4015.0,0.9888,115.5,3855.0,3860.0,
KR,104700,한국철강,탈락,,9860.0,10080.0,10120.0,0.996,290.0,9920.0,9690.0,10000.0
KR,060980,HL홀딩스,탈락,,40350.0,40850.0,40850.0,1.0,1255.0,39550.0,39200.0,
KR,170900,동아에스티,탈락,,38000.0,38350.0,38400.0,0.9987,1210.0,37250.0,37000.0,
KR,004710,한솔테크닉스,청산,,6830.0,6850.0,7090.0,0.9661,413.0,6430.0,6690.0,
KR,089590,제주항공,탈락,,4480.0,4560.0,4555.0,1.0011,163.0,4410.0,4370.0,
KR,105630,한세실업,확정,9050.0,9020.0,8990.0,9080.0,0.9901,371.0,8880.0,8760.0,
KR,007690,국도화학,탈락,,39150.0,39450.0,39250.0,1.0051,1475.0,38100.0,37100.0,
KR,02826K,삼성물산우B,청산,,240000.0,247500.0,252500.0,0.9802,16350.0,231500.0,232500.0,
KR,024720,콜마홀딩스,탈락,,10330.0,10490.0,10550.0,0.9943,405.0,10130.0,10010.0,
KR,011930,신성이엔지,탈락,,16900.0,17090.0,17150.0,0.9965,852.0,16170.0,16090.0,
KR,009160,SIMPAC,탈락,,5260.0,5420.0,5320.0,1.0188,220.0,5010.0,4925.0,
KR,020000,한섬,탈락,,15810.0,15970.0,16040.0,0.9956,494.0,15640.0,15470.0,
KR,011760,현대코퍼레이션,청산,,25650.0,25800.0,26550.0,0.9718,815.0,25300.0,25300.0,
KR,003350,한국화장품제조,탈락,,14970.0,15690.0,15280.0,1.0268,1350.0,14250.0,13040.0,
KR,002310,아세아제지,탈락,,8580.0,8540.0,8580.0,0.9953,325.0,8330.0,8160.0,
KR,200880,서연이화,청산,,12260.0,12270.0,12580.0,0.9754,421.0,11790.0,12000.0,
KR,015860,일진홀딩스,청산,,6710.0,6860.0,7060.0,0.9717,330.0,6660.0,6710.0,
KR,145720,덴티움,청산,,37400.0,37750.0,38250.0,0.9869,1375.0,36550.0,36750.0,
KR,002020,코오롱,청산,,25850.0,25900.0,26600.0,0.9737,1585.0,24800.0,24850.0,
KR,005720,넥센,탈락,,6150.0,6230.0,6260.0,0.9952,184.0,6110.0,6060.0,6140.0
KR,026890,스틱인베스트먼트,탈락,,8470.0,8510.0,8550.0,0.9953,244.0,8300.0,8280.0,
KR,016800,퍼시스,청산,,28000.0,28600.0,28050.0,1.0196,1010.0,27000.0,27600.0,
KR,009290,광동제약,탈락,,6390.0,6550.0,6570.0,0.997,237.5,6270.0,6165.0,6350.0
